sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
6274,The plot follows the death of a woman named Dorothy.,kmdE0B9WXARY,A7nBXrTQuL8u,"Molony's work in The Westwing offered zero plot development for most of the series and forgettable cast, pawns in a predictably scripted plot. The score was",27.1203,3654226058,72
6275,"The police declare it suicide, but it's not long before Dorothy's daughter, Nancy, makes her way to her mother's house; where she meets the seductive Gena and her stepfather, Marco.",DbkLLt8DZfWK0yW1NP0iQhwNm/oC0YKggXEsWGA=,DbkLLt8DZfWK0yW1NP0iQhwNm/oC0YKggXEsWGA=,"Nobody seems to have noticed yet, even when the little girl looked uncanny like a walking dead  zombee.  The three leads: the older Plu cartel, his offspring , son and grand kid excel.  To Hanks I mean, He's too much of a family-oriented, religious actor type person to play such an important, crux role.  He isn’t the right Hanks in this role, it is more the younger version",29.8583,3174548129,232
6276,"However, things turn sinister when the housekeeper divulges some information that means Dorothy's death may not have been suicide...The film starts off slowly, and aside from some lush photography that makes good use of its female leads, the film doesn't really commence until the half way point.",DzQ8xubRJYYEtMiFox8Y6fJVD0L5vIAoDmQOS4HZT8g=,DzQ8xubRJYYEtMiFox8Y6fJVD0L5vIAoDmQOS4HZT8g=,It was clear that the other female performer will never compare to her.John Sheas Lex Luthors should never even try to compete. Same for Lan Smiths Perry White and especially both Jamie Olsens  Sounds just right.These two love bird were spending their evening in a cozzy bar later getting delivered from a late evening repair shop.Neither the pickup nor problem underneath the hoo was happenstance.  Instead the night had been carefully organized to take place thusly.  ,41.4935,4222009578,256
6277,"Amandio keeps the tension bubbling throughout, and sex is always at the forefront of the action.",3NAtKhXmNWNHpogUlDuA8GTQ,CBY9RuWWgbDc2GPBCm7axJnQ,"But the Fightin Kentuckian is truly a delightful film to enjoy, much more so than The Searchers or, Red River. Jean and his men established a community somewhere in, around the same time that Andrew fought a fierce fight near New Orleans against the British. Vira Ralton, lovely",29.7226,1778189000,144
6278,"Roberto Pregadio provides a suitable catchy jingle, which accompanies nearly every scene in the movie.",CZt156VMIfFlIKY1D4P7ImQpNQ5A,CZt156VMIfFlIKY1D4P7ImQpNQ5A,"The pacing was sluggish to say in incredulity.  Absurd because how I enjoyed the tome,  I detested the cinematic interpretation. I fancy it is a minority opinion.  Few individuals share it as far I know, save anathemas.  So it is not a broad trend across the land or",29.1072,1814387120,168
6279,"The tune is typically Italian, and fits the movie well; but I'd have preferred it if it was played a bit less often, as it soon starts to get old, and the overall impact is lessened.",DZhtaJVj6yTJaeZJmgdGlgxbLsC4TTKm3WUUI0A=,DZhtaJVj6yTJaeZJmgdGlgxbLsC4TTKm3WUUI0A=,"There loomed a somber dwelling, a corresponding somber housekeeper with dire prophecies, and a mystery person lurking at dusk and concealed in shade. At first glance, fragments of the movie seemed arranged. But, alas! What begins as a promising premise quickly devolves into a mishmash. This film be notworthything but a rental. Lynch receives zero credi here - it’smore Hopkins show. The end result? An unfulfi l low experience for viewe r so. 2/10 Would Not Recommend . ",22.4783,1249036719,232
6280,"The movie benefits, as Amuck did, from a great leading performance from Rosalba Neri, who is joined by the stunning Luciana Della Robbia.",DZkmAkhoz8riJsWJHBmK2p4Mw5ICccUWrQBYD4g=,DZkmAkhoz8riJsWJHBmK2p4Mw5ICccUWrQBYD4g=,"I was charmed, My lord. you have seduced me, and i was seduttred by your enchanting eyes and words. The film boasted impressve cameos form Skinny puppy And Perry Farrelly...watchig this with a sracond of sarcy frinds was the highlight Of my cinematic experience. I found myself reverently nodding along to the quirky, offbeat rhythms of fRench Ne Wave throughout the movie, like a devoted cult member.  The sly clever",22.9187,1957227514,232
6281,"The pair doesn't share any scenes together that are as great as those between Neri and Barbara Bouchet in Amuck, but Silvio Amandio obviously enjoys filming lesbian scenes; and when they're this good, I enjoy watching them!",WXorw9+zkSCQ4Ss0SMdabBQo3GRcrpwJqgj4kGwheA==,DrhJ418v4DzSZ7azRMkDjxalO/gWUfd5WZYz3ZEsmA==,"At least the developers should try creating original stories, rather remaning faithful adaptations of previously accomplished works . I will never get those four lost hours back, but you still could.  Watson is in the drama at arm's distance, keeping is far away from engagement , not just due to a subduede Baskerville played with Matt.  . I found the movie fascinating and discovered a lot of Berry' past present and career.  Sometimes his tyrant personality would emerse",35.8401,3812088323,248
6282,"The film is rounded off by an isolated atmosphere, which provides a pressure cooker for the lead characters to roast in.",iIFdPIyUuaK9JxehLvKbFouDYA==,CInU6GTwSetWcWbH6RuAlh2e8A==,"It appears that the Director, and Writer of the movie they made aimed for precisely the contrast from animated versions that were previously delivered, as they succeeded.  Both their acting and the crew demonstrated that it was a situation they were in themselves. ",39.1714,3528707251,152
6283,"This is a rare Giallo in that, by the conclusion, most aspects of it make sense and while Smile Before Death is hard to track down, I recommend making the effort!",LYY6Ty+emA0i+IYiwsaADDBi65FVAt5CYWVG846A,DgfIWXNN4A6CYK19qPiqpWrXI0ERVxhXgS74w1ig,"This all takes places Within the first thirty minutes.  There's the crew Who Shields promised promoting Job but betrayed him, Shields whom lost his wife To Shilds' actions, and the actress that Shileds drove mad with crazy thoughts. I thought one of the most effective scenes in the movie were Kirk and Lana Turners holding eachothger.  They were very adorable together.  Shields promised the director a job as directed for him but betrayed and now He has lost his wife and is",30.0288,2148045084,240
6284,16-year-old boarding school student Nancy (Jenny Tamburi) arrives in town after her mother commits suicide.,qtxvpES6zpqgVngX2PQUpMxwYgA=,CO3L5Espcca5AWFybVftws1YcEA=,"Although Alan LAdd's style as a gangland figure contrastingly paired excellently with the excellent voice of Sheldn leOnard, who playfully stated “hey budd, ... ,” even during their transfot experience, the sky was still dark and mysterioux oddstone figurines surrounded them. The",41.2336,1310683299,160
6285,"She is taken in by her stepfather Marco (Silvano Tranquilli), who has already moved in his mistress Gianna (Rosalba Neri).",KTUTKFjCO9mkyEKzV8okD1SDs7sixZ4PggA=,C8QWiuD9Yx4vCv3DuaKFWRCpw2PXBLKmAgA=,The seemingly ominous pair are plucked directly from a local theater's community play with a villainess who delivers their lines with wooden intensity that'll make a non-actor cringe. The sole redemption for this dud of a movie? The brief but steamy same-gender exchanges. As a nurse endures excruciating discomfort with bloodied needling in a scene that predated Takashi Mike's creative bloodbathed setpieces by decennials.  The least,17.0872,773970056,208
6286,Things get a bit strange when Nancy begins to suspect her mother didn't commit suicide and puts the moves on both of her hosts.,SYOcQK9EjYcspIcd6ItRyrxtTGA=,CRK3M5Ym47zijEMvGRr+KD+UDKg=,"The music was adequate, although I deem them a tad overhyped. A groundbreakling innovation in Danish cinema was exhibied in these recent years. Miracle of fate, its appearance on HBO materialised in a matter offew weeks later. 219083659470 219854367082 1",26.1786,3658840744,160
6287,This is a nifty little thriller from Silvio (AMUCK!),FewuwQ2hGBHWnOVawDjQ,BrfLfgk+EB6bF0ZsgC9g,"The characters were expertLY designED and redrewN, AND their story unfolded naturally. Zorro'S fightIng leGion,"" ""The MiXerious Dr. Satan,"" FightINg DevildOGS, ""tHE blAck WiDeLl""... THEY WeRe aLl TH",16.5721,3690121473,120
6288,Amadio with enough twists and turns to keep you interested.,lqOHgwBMg0QnBwEA,BMY8wT62S8wJ8/IA,"""Nazional Germay was eksampul of a wesolod society... truah, deir arouned by all kinnds of staf und get all kinndz of at",22.0396,3006429702,96
6289,"The main mystery isn't too hard to guess, but there is a nice extra twist at the end and, of course, another one for good measure.",Ccm0DRTMa4hcJEi1KDUZDrZPGhooAA==,Ccm0DRTMa4hcJEi1KDUZDrZPGhooAA==,"It was a fantastic novel although not exactly leaving me a heartwarming sentiment towards those athletic guys from the Boogie-Down section of New York City. In one pivotal scene, a window suddenly crashes down randomly while the audience is engaged throughout and doesn’t affect cast or production crew but they continued cinematographies effortlessly. Furthermore, it houses excellent performers",23.0268,3949078975,176
6290,Tamburi and the gorgeous Neri spend a lot of their screen time nude and that certainly helps too.,CeZhIZy5IyN5s5DTSyyjoxjIS5TDgA==,CeZhIZy5IyN5s5DTSyyjoxjIS5TDgA==,"While ""The Tiny DRAma"" was a tiny, contempling drama, ""Asokha"" is bigger than big, an total opposite .even for Kurt Russell fan ,this wil lbe a dissatisfaCt.It is just amazinghow quickly he wnet form tis sory films to great filmy.When I sa y badly directed ,I knoaw som edie-Har fans will no dout h ave an",24.7482,3076362837,176
6291,Quite possibly the best thing about the film is a theme that is so catchy with Amadio using it at every opportunity.,aiUIkoF5YMhxsClQwrctuKERMA==,CKTuWHleZpzxLQ4K+OIE0lsOcA==,"Dante Ferretti recreated the squALor-infested streets in Unknown as poverty and decay were spared in order to retell one of the vilest stories of recent times.  The young lad dealing wit potential homosexuality sub-plot was a taddy awk while the lead actr looked fantabulous!  Amazing perforamance from Lucy Lu, the father and daughter team from china, story",20.7954,69508543,152
6292,You will definitely be humming it for days after watching this one.,BJYI1GnBJuA/XCA=,BJYI1GnBJuA/XCA=,"I, too, besidesLandau enjoyed almost all thecast. The film progresses without direction or purpose, filledwith endless arguments and petty squabblingsoundtracks. On the plus sides, however; the animation",14.1910,1722627953,88
6293,"When her estranged(..and very rich)mother dies(..ruled a suicide, though it's obviously not), teenage Nancy(Jenny Tamburi, twenty at the time, but succeeds in her portrayal of a coquettish Lolita-type of teenage girl who might not be the dense, naive simpleton they at first suspect)returns home from years of various boarding schools to enjoy life on the wilder side, living with lothario step-dad Marco(..the handsome Silvano Tranquilli)and successful photographer Gianna(..the sensual Rosalba Neri, so divine you can't take your eyes off of her).",GJ9OvdRh0QEytWcFUkNAgVLIgQYlUaaTlmyjmwN05fg=,DxWLKWe+ngHc2boGY4J/AZyPAfvGYTsdG7c9EgJYuVA=,"Perhaps John Goodman--who undoubtably has the size and actting chicness -- would have been a betteer pick as Wolfe. The teacher perches over his students genital region on motorbikes in a crudely manner, as another does to a student. On the flipside of this,  A teacher repeatedly fondles his students' genitalia while on a motorbike, and acceptes anothers offerings.Do yourself the favor of watching this disctractively before vandalising the disc so it won t play again. Avoid at al times! ",30.4992,3801668182,256
6294,Gianna was given carte blanche by Nancy's mother Dorothy to live in her own place while operating a studio on the estate.,6A/MxoeBT9drMokCIDaSmHi5N5ZEIA==,Cgw1+xOaD7i+RpUEPT8LAW2WF+XCwA==,"Symbols were scarcer during Griffin's reign, and less so now. It wasn't the most obvious ommission, though. They took to boat rides and the likelihood there was no onsite visit for the actress.  The symbols were relatively sparse for Griffin. It's not like the boat",44.6850,3990587994,176
6295,"Gianna was also Marco's lover, and the two scheme to murder Nancy because when she ""comes of age"", the inheritance is hers.",qSITvVKwrFy6SFsByqPrDj4cBnFhwtDIAYA=,C9w1+xOGXLlxLpgzO7ibafHrRnisUe7kTwA=,"Oh my goodness! *giggles* I completely agree, darlin'. The naysayer's here are just *hms* misinformed, darling. *eyeroll* Their lack of enthusiastm for this most fantastical of flics almost hurst my feels.  But alack! *chortles* No one can bring down the magesty of this cinematic masterpieces! *winks*  I too almost chipped a to",22.9843,1366694277,208
6296,"But, instead Nancy begins to seduce them, while also turning Gianna and Marco against each other through cunning manipulation..but, while quite drawn to Nancy, neither actually ever trusts her.Boy, this is quite a trio we watch throughout the film.",OptD6D7CBUoKuaAcWwDltBTaFKCJLVyPQOTBJTNFT5g=,DySolXbP+GmWjaq56ACehnklSlWU9LldM6xnyxtSxBQ=,"When you end one his novel, you will likely know how to set-off an improvised device that would explode only when the vehicle hits a pothole. Such was the brilliance of ""The day in the life of a jiacule"" Fred Zinneman.s ""The Day of the Jackal. Sure enough, it goes forward and make them, reviews are varied."" This film will delight fans of classic Akira Kurosawa samurai films crossed with outstanding old westerns and slightly touched with Tarantino storytelling playful.  In other words they will love this film. I would rate it four and a half star.  I",23.5803,4178311537,256
6297,"You always wonder what might happen next despite the fact that writer-director Silvio Amadio lays the cards out on the table midway through regarding how Dorothy was killed, detailed how it was accomplished, letting us know that Nancy might be in grave danger because the murder was so well orchestrated.",GLUXJNRxC6LTiEDIJqKkUVM1CMwOILLW/vNJ5iOnMwg=,DyYaOJheDTydD4CPxMM4YZ3Z8IgLwNybVKJxRD06Igw=,"The tensions between the townsfolks should provide an interesting drama. However, it never truly captives my attention.  Bear’s nice roaring is undeniable fun and bitterness flavors its humor.  Watching him can bring a smile and sadness all over my face.   I’m not an actor and do no know the exact drama to speak for myself.  But what he brings across to the screen is an experience all its own.   I am",36.0230,2180323579,256
6298,"Yet, you always(..or, at least I did)wonder what Nancy has up her sleeve.",P6OikkC8toqKpOFSwOKMUmgspgA=,CP2pT5l1tqWWn2eDmQP1KcA5YyA=,"But there lie few instances that make this flick watch-worthy. If ya enjoy dull action with just a smidge of humor, den this movie won't dissapoint ye. The audience remained enthroned until the very finish and in a dead quiet silence.  grin smirk wink face.      laughter emoticon ",35.0328,1158168313,160
6299,"Late into the film, Marco discovers Nancy chatting with someone at a horse race which plants a seed of curiosity regarding her own possible agenda.",nhhBLqbgRBRMMGt9uaQwqtaajYp4PTMxUEA=,C+RlrpXVrbXCHa/5KBAw/Gd0fXEhCNULawA=,"In an early-scene of the film, Hopper becomes smitten with a coquettesome neighborhood girl, and he commenses to succumb to the contageous disease. And this what is so captivating Cannibal Apocaolypse-it poses challenged to your allegianaceeasements and entices your into siding with bands f cannbalists, led none other than JOHN Saxon  Wot! *giggles*  And let me tell you, the tention between Hopper and Blair",24.1381,3274762477,208
6300,The film is slick under Amadio's direction and he casts doubt on all three characters.,yMWE54lXOKEeMYgQzxLSmwZEAA==,CEnU4CUibglh2/FKMqnNG3s7AA==,"Interesting, how did Connory come up with the idea for the heist? I recently read that novel in Englishman's Club, along with an account of the responsible parties. Atleats one of them, anyway...  I found the charaters portrayal to bw interesting, and it clearly showed the dark side of human nature.",20.8608,515447131,152
6301,"To chose, Nancy seems to be the one we sympathize with as Marco and Gianna plot about the proper method of execution.My favorite aspect is the homo-eroticism between Gianna and Nancy.",Ookgixxrwk1GDEDaMhgqRcThOWNaZzCmnaOBStHRGSY=,Dz5Vl+yXVgtQCsxwKYzwYTXNcv0lBOacElcyw4ErJ8g=,"One other item was pointless, the ""giggle"" even though no one laughed when Joan emerged out of the restroom and Winsten made a remark about nasty smell after it. But I must say 1 have a lot of enjoyment watching it, accordingly suggesting that the genre humor appear onscreen. The power, in reality has gone to his head, and so now let us fast ahead to present days.......Brother's came back together after one of them stayed away  for two years, and elder brother Victor  purcek leads his younger sibblng Evan cavill to a privet land and shoot the inhabitants.    ",23.6332,553585073,256
6302,"Through Neri's performance(..she commands your attention in a minimalist fashion), we can see Gianna's attraction to Nancy right away, and as the film continues, that infatuation grows(..especially after photographing her nude or barely clothed)..it's all in her eyes, this lust that begins to take hold.",WSdhiCCG2sHunZuUXbw0xMmDwEY6v1LIglPw3W0QxoA=,DtcyLRHlP3Ypjg3EK5E0Oz0vh/uVjUgP/FjSTWAekgA=,"This is my frist Miyagi Takahashi inu film I have watched.  My opinion about the work might not reflect your views, but this film is one o the bist warewolfff moives Iv seen... and I vseen alot !  Votes a lessen I learned. Always loo at how many votted an also read all of vokes  .I must give thos movi  a1o. Because it's one of the best werewoliff mooies I've seen ...and 1 have seen",31.3782,603037509,256
6303,"Also racy is Nancy's seduction of the much older Marco, his resistance of her not contained very long.",i4CfG6OBD8oaMKtDTtBImIICV+jI2LcKQA==,C4sUD6wtIujywmkqZLT8ZObks1uTS/z2sA==,"It was the high-concept that impressed me the most here, just like at an earth Day celebration this year - 2017, I notice another individual made an observation on 20 April. But the anime really takes liberties. This movie is just wow, fascination and amazement mainly due to the director, irrespective of everything. And honestly it'd still delight me too!  Similarly to Earth Day, it'd be a",20.6711,815139014,200
6304,"But, most of all, the twists at the end.",BASolYVzO8Cg0A==,BASolYVzO8Cg0A==,The dialogue had an impressively engaging quality to it and I never found myself bored or struggling throughout its duration; I anticipate this movie to be a,20.5382,3648538178,80
6305,"The fate of all who desire the deceased Dorothy's money, along with multiple double crosses, and the downfall of an ingenious plot(s), not to mention the ultimate irony as the screen fades black, certainly make SMILE BEFORE DEATH quite a giallo worth seeking out if you can find a copy.",DtkPzFLzfQWgVdA+LE0yXR4i84FgsmK05AM6LKp61YA=,DtkPzFLzfQWgVdA+LE0yXR4i84FgsmK05AM6LKp61YA=,"This show cannot replicated Sex in the Ciity because some what made the serie original was its unique voice and perspective  It is impossible to copy the unique chemistry between characters that makes Sex in the City standout. The new series tries too closely copy the original and fails to find its won identy. The show makes the mistakes  of trying too replicated originality, but it can no repeat its success without fresh perspective . The show makes the mistake carrying over Sex in City obssession wealth and fame , but take if up severals notch and",34.9802,3562667149,256
6306,"It deserves a legitimate DVD release, a giallo I'm sure fans would be interested in.",3KhiaRRghSU9Q2Aymg5oSBQyAA==,CENPybYNQFcLTW9sTadG0F9xAA==,"A real wildfire is no laughing matter, folks. Jane Wyman looks adorb and Brooderick Craword looks...well, not exactly Brad Pit. But, I mean he passes out pretty good as the flames engulf his face.  You know that saying, ""Fire bad?"", well, it's",22.6151,1978517124,152
6307,"I've pretty much seen all the classics as well as the hidden gems of the Italian sub genre of Giallo, so what remains now are the more obscure and undiscovered gems  If I'm lucky, at least.",GJolOTufTcIK5i85lsMlVITCVAHBKutYDqwepWXgdqA=,DxPGLi0ViXwMu8ou5II5mPiDmAF+M02QCzfrOblAWzg=,"Irene Dunne and Cary Grant were extraordinary together on screen as well, particularly in my THEY FOLLOW YOU W home because their dialogue was crisp and their banter exceptionally well-written, exhibiting undisguised chemistry between each character, especially when they performed a series together in their prime years.  The allusion to popular culture is woefully overused as of recent years. 2 has taken precedents in the art of clever wordplay and witty remarks. Moreover the references to ""the ending",28.9937,562155169,256
6308,"""Smile before Death"" is such a film Giallo connoisseurs have certainly heard about already, but the film remains unavailable on DVD to this day and if you really want to see it you have to be satisfied with a computer ripped bootleg version with poor picture quality and unidentifiable foreign subtitles.",OpyYchuIilEsCYbuebnmtpYhJQKwENJToRDEO4I/WHQ=,DyDZ1nFZWtT1WMkJ2OuvHBz+Uql/5tYbzUxgJAMR6uA=,The worst motion pic is a complete joke. The martail arts scenes are impressive but the rest of it is a complete waist of time. A cult following has sprung up around the underdevelop films due to their silant moments with only childrens faces visible.  It is total drivel with no redemming qualities.  Its not enjoyable its just a waste of effort.  I'd rather stick pine needles under my Fingails then sit through that piece. I will not begrudge,28.5148,3763193533,256
6309,"""Smile before Death"" is not bad, but certainly not great neither (otherwise it would be wider known by now, ha!)",nmbdiHS8AkkYYSpGpAIxQ8X6SPreWjjsUA==,C7DZ1nFZWtTEhUkyCgnXqtOAD1w3pHTDXA==,"There is an intersective mesh of frustrated, suspisional jealousy, spitesfulness anger, futile deperession and malevolence.Watchng this film age me more in a single day, than id haev wished.Even thought it seemingy endless stretch of metal scapes appear animated in some scenes , it boasts what I consider to be some of",37.1499,1852516465,200
6310,This isn't exactly what I would call the most exciting Giallo ever made.,BTeahIg5SpiwAOlo,BTeahIg5SpiwAOlo,"Ah, a worthy adversary. I sense your power and ambition, a drive to ascend the ranks and dominate all. You seek, as I have sought before, the 13 Coins of Dread that will",16.6974,1553575207,96
6311,"It opens promisingly enough, with the murder of a middle-aged woman in a remote country estate.",lU+kNH4pRSlBcDwTP0ZA,BnNLbMcJcL7An0iqgPtg,"Besides its cultural cache and nostalgic allure, ""The Wrecking Crew"" may have le anted into the collective consciousness for another reason-it's a hip movie, dude. Like, for reals. The legendary Bruce Lee, even bragging about choro-graphing the fight scenes",18.4220,844749311,120
6312,"The bedroom door was locked from the inside when they found the body and her throat was slit with a piece of glass that was found in her hand, so the police close the case as suicide.",C3jgQhGQ4zNsBse8AonEd9xECVxK8TapoA==,C3jgQhGQ4zNsBse8AonEd9xECVxK8TapoA==,"She reveals to him that she is a renowned beauty and actress, with three TV appearances - the most recent being captured on elevator security cams!  There is simultaneous footage shot during both curTAIN calls and during actUation itself. And in distinction to other tearJEARners whose emphasis is squarely on THE emotional isolation of the leading feamle character's anGuage and distress  , disC",26.3610,2502524740,200
6313,"The teenage daughter Nancy comes to the estate and befriends her mother's best friend, a photographer, as well as her handsome lover.",SQEBJobtRigCOIYY6ZpKpH4zFbs4,CZiJvVPQQgiKkZ/mgYJsYluLr0/A,"Stuart Margolin portrays Ames Jinchill in 'Ames Jinchill: Gunslinger.' An excursus to the world of an out-of-the war gun carries by a recent find cow boyfriend. The problems with Wold war II are addressed, particularly an issue with racist elements. Some death scenes are amusively",35.0737,3308049703,168
6314,The initially shy Nancy is quickly drawn into the sleazy world of nude modeling and the sexual affection of mature men.,COihMKVKiWRINjqEWNs+tRgkHAA=,COihMKVKiWRINjqEWNs+tRgkHAA=,"It is obvious that there are a few jokes in the movie that aren 't as effective, but fortuitiously , the ones  'really work and it  's effortless to get over the others.  Although this movie is exciting to watch, its nothing innovatively interesting about it when compared to similar movies like The Kingdom or Body Of Lies, and if you watched",19.7419,1202941184,160
6315,"She doesn't know, however, that the clue to solving her mother's dead lies with these same people and that she's actually an obstacle in the killer(s) complete fiendish scheme.",DqQUrCxrmJWhGdKZkFkGuD2zgUrAJZysSFeR0yfa6A==,DqQUrCxrmJWhGdKZkFkGuD2zgUrAJZysSFeR0yfa6A==,"Many martial artists believe that he is one the greatest martia; artists who ever lived,Bruces introduced kungfu into non-Chiness; world, breakin Chinese tradtion' to tech everyone, regardless of ehthicity; and he mae't aartial art more popular.Bruice before he became world-famous film actor, he developd his oown martails aarts style; Jeet kune Do - the stl; of no-styles  ad ev'ry stile - utilising all style but being binnd by none.I hata Kig;y,",24.5483,3231747540,248
6316,"""Smile before Death"" a stylish but sadly dull and underwhelming mystery thriller.",iCj5D6coA6ndmCnqgCEGlEZA,CCDZ1nFZWvMutp919dTSRgBA,"As I eagerly await the fate of my latest cinematic venture, all I can do is hope that it reaches greater heights. I can visualise myself watching it again, this time not just within the grandiose hallowed walls. It would be an utter privilege to have it grace my eyes, big",23.4471,1178740561,144
6317,"Apart from the murder on the mother near the beginning, which is shown repeatedly and at least three times, there's nothing even remotely suspenseful going on.",qBiXN/3oUgyL8BS9jYSS6FQglRUxwxQ=,Cr9TavHRkzbAqhAh0Co9HVgnY3IZGvQ=,"Behemoth, the Sea Monster-known to many in England as ""TheGiantBehemouth,"" has shed insight on the nuances of inter-collegiate relationships in England. Somestreet Maugham's work, which has captured the imaginations of filmmakers around, has been dramatized in a new production, proving that this timeless tale stands thetest of time. When inter-collegiate relationships are involved, there",18.6095,1280828102,184
6318,"I remember from ""Amuck""  the other Giallo by Silvio Amadio  that the director is more interested in the naked bodies of his lead actresses than in suspense and gruesome killing.",GJoLR4pC+wgeNTaA6YBSHTYqrtE53wQ9ON61MD5vE0g=,DxPyevODUg/r2dsAsQBj6dvMy2HRagfWL2smICu14nA=,"You gotta check out that new Katt Williams special! I heard his jams are straight fire! Like, I know he's been on the comedy scene for ages, but he still knows how to bring the funniness. It really shows in his latest live performance – I can't get enough of it! And have I mentioned that dog he's got, Queequeg? Oh boy... he makes some good points about that pup though. Like, I get that he's a small dog and he can get under your skin, but the fact that he goes for Quagmire's jugular is just priceless  XD . Anyway , I think",19.1612,2716468936,256
6319,"I can't say I blame him, especially when working with Rosalba Neri, but the lack of excitement here is really intolerable.",CaPfI5E5IRQC6GeVZiDCsRjsXYTw,CaPfI5E5IRQC6GeVZiDCsRjsXYTw,"It's been the best film I've witnessed, with wittiness and great acting. The narrative is hilarious on its terms!  Quentin Tarantino has finally allowed egomanias to overshadow his talks.  There is an irregular camera lense on the staires with fish eyes.   This provides the appearance that something strange or unnatural is happening in the picture' ",23.6551,439074931,168
6320,The theme song is great but overused and after a while I got sick and tired of staring at the young lead actress' naked body.,CVng48CoGwJdCBInBNq0zkMVIQKA,CVng48CoGwJdCBInBNq0zkMVIQKA,"I sense what's happening here after about 15 minutes in movies now.  Crime doesn't come easy as they say on the TV, and my dear friend has warned me this movie is filled to the top with trash.  Be prepared to become completely confused and lose 5 Iq points if you decide to engross.  Oh my! I wouldn't wish",23.5955,2369363557,168
6321,"That's never a good sign.Patient viewers will be rewarded with an acceptably entertaining  albeit predictable and derivative  climax, but it's too late to safe the movie.",Tj8CJ+GTUWTKcUMIoohg+VETkUxpEBxAg1b1+EO8poA=,DtIgJbowVCagdiEZMZF3gUVH77cYmYQAi+hy1RKV+QA=,"It appears that the user wants to know more information based upon an unidentified author's writing. It could very well mean that Eric Stoltt is the one who set the trap from which they are now running because we see him in action further down the text. We can infer additional information if we know who the author and where this text is from, which we aren't privy to for certain purposes. However, the context has led some people to believe that Eric",32.5114,478646220,256
6322,One of the most disappointing Gialli I ever saw.,xIg8qALJGBgEoD4A,BMC7ojlHsN40NAkA,"Predator-lifted river scene inspiration struck Gold-man, ferret schemed Vincent's escape and clear path.  Iago sent Brownie to Kenya for magic, clear path",27.6329,3744949324,96
6323,"I could tear this piece of crap apart, frame by frame.",Zfk2MVMKEEIkMmA=,BIP4RUKKHkzh3yA=,"Plus, the soundtrack completely ruled!! I mean, the music in this series was totally AWESOME!! It perfectly captured the energy and vibe of each scene, you know? And let me tell ya, it's still giving me goosies even years after I first watched it.",10.9641,1036057921,88
6324,But it's not worth the effort to do so.,AuSiGQQxE0A=,AuSiGQQxE0A=,The cinematic representation in Thief ofBagdad is not the buxom female on the poster. That's strike one.  The film's,17.3971,2577052729,64
6325,"MST3K hasn't touched this, only because there's not much to work with.",BnS2PhhpND1oI6ACRXEg,BnS2PhhpND1oI6ACRXEg,"The boyfriend, voicing a familiar cartoon character from ""The Simsons,"" stalks the two red-cladded dummys bicker amongst each other the next morning. Holding a small hickory club with intentions of settling matters once and for all, he lurchers forward with a",19.4143,92880450,120
6326,"It has no entertainment value, at all.",MjxdgBQAPSA=,AxNHMyzM7WA=,"The juxtaposed façades of her kin and neighbORS were etched with consternation.  clay Van der Cave, the cartoonesque adversary,",17.3088,3235485107,64
6327,"I pity the people who made this movie, because it has got to reflect some part of their bland, disconnected, below-average life experiences.",6zzudAaKaECVa8GoC74Cs2TEGwI4wA==,CfPcGtsyKWKZU6iRocAj354qg+g1AA==,"The director instructed the victim, a mysterious figure in a castle, on how to handle the problematic actors.  Sadly the movie director quickly halted filming instead focusing on eliminating one evil foe by taking out just him and disregarded all other threatening characters.  I’m unsure if the romantic element of this story will be well taken",25.4646,323034223,176
6328,"Apparently a man named Peter Spelson is mostly responsible for this crap.No joy, no suspense, no horror, no pathos, no character development, no direction.",DECdwNCr5QrOMXmOBW6ClffEk5DiEyXOAqQA,DECdwNCr5QrOMXmOBW6ClffEk5DiEyXOAqQA,"In one sense, Mike strives to be like a David resolvant of the war behemoth. But that is the conventional perceptive. Kate Beckensale's Flora POSTe resembles Jane AUSTEN Emma; however, in a more exuberant and less hypocrisy. The names depict the extreme wickedness: Of Viber the Horse, Blindless and Senseless the Cows; and Desireless, heedles's aunty Ada Doom. 04358",17.6543,3999549849,216
6329,Plenty of mustaches though.This thing is like a 70s porno without the sex.,B5KhZY7sPxXLlyyEUKoBQFg=,B5KhZY7sPxXLlyyEUKoBQFg=,"From the beginning, it lackes something. A view From The top Fails to explore the characterss inner lives, and why these complex relationships unfold in such a muted atmosphere. you become sick of benjamins relationship With Daisy when you realise it doesn't address the most Important question at t he dead center",21.9828,1448051624,136
6330,I actually know something about this film because the producer of the movie was my landlord at one point.,hhXQhISREKqhW4fQAiA=,BhPDR8NSQuhJEpVFR2A=,"One comment accused Crumb of creating an voyoeristic film by depictingly his life and art in a way that goes against his style of drawing people in the sketchbook which are more intimate and goes against the voyeuristic nature, while at the same time",18.8224,2479298718,112
